userId,restaurantId,date,status,total,items
adb0b14c-8a00-4994-a1d0-652bd8815c9b,1f5c0559-916c-4f60-8133-b479467c722f,2023-01-07T00:00:00,entregado,92.26,"[{""menuItemId"": 34, ""quantity"": 2}]"
b5f3d7fa-b2ed-4cdf-9f35-1dec3fcf5289,f1403ffc-67d0-41d3-938b-508ee61fe92e,2024-06-10T00:00:00,entregado,278.06,"[{""menuItemId"": 1, ""quantity"": 1}, {""menuItemId"": 4, ""quantity"": 2}]"
2937f32d-c461-4d9b-bf14-489b1f85ee0e,49727cb3-48e9-4e9a-9df2-062039db6815,2023-03-14T00:00:00,enviado,62.05,"[{""menuItemId"": 18, ""quantity"": 1}]"
787b7cc9-70ea-4c7f-ab84-cb2b32212da7,cf55bb40-3079-4a09-9c42-03f7616f304c,2023-11-28T00:00:00,cancelado,621.32,"[{""menuItemId"": 20, ""quantity"": 3}, {""menuItemId"": 21, ""quantity"": 3}, {""menuItemId"": 22, ""quantity"": 1}]"
c57ad168-41ad-45a3-9d1a-d000a9c4ad5a,1f5c0559-916c-4f60-8133-b479467c722f,2023-09-08T00:00:00,enviado,265.75,"[{""menuItemId"": 32, ""quantity"": 3}, {""menuItemId"": 31, ""quantity"": 1}, {""menuItemId"": 33, ""quantity"": 1}]"
70a932c5-aff9-49f4-8e7e-592fb84a74af,f1403ffc-67d0-41d3-938b-508ee61fe92e,2023-12-13T00:00:00,cancelado,598.99,"[{""menuItemId"": 0, ""quantity"": 3}, {""menuItemId"": 4, ""quantity"": 1}, {""menuItemId"": 1, ""quantity"": 2}, {""menuItemId"": 3, ""quantity"": 2}]"
b2016ba8-4755-47ec-9a69-e53a288fd6b5,54f1c8c9-f29a-42c2-8f6d-e548e95aa104,2023-11-26T00:00:00,entregado,546.09,"[{""menuItemId"": 9, ""quantity"": 2}, {""menuItemId"": 5, ""quantity"": 3}, {""menuItemId"": 8, ""quantity"": 1}]"
26ebf2f6-abdf-4474-83ae-80bd78fab4f3,49727cb3-48e9-4e9a-9df2-062039db6815,2023-03-18T00:00:00,cancelado,149.28,"[{""menuItemId"": 19, ""quantity"": 3}]"
0acda3ab-560e-4bc8-88bf-67a61dd0b4fc,1f5c0559-916c-4f60-8133-b479467c722f,2024-08-27T00:00:00,cancelado,399.44,"[{""menuItemId"": 33, ""quantity"": 3}, {""menuItemId"": 34, ""quantity"": 1}, {""menuItemId"": 32, ""quantity"": 3}]"
b2dc06db-77f1-4694-b62d-3c06aa893ff5,9c87782d-81d0-496b-a1e3-030cb2df02bd,2024-07-02T00:00:00,cancelado,320.24,"[{""menuItemId"": 36, ""quantity"": 2}, {""menuItemId"": 35, ""quantity"": 2}]"
ee47dc68-e352-4368-ae3e-914e48c09238,09e6015b-da8f-4b41-bef5-758aea2fd399,2023-01-12T00:00:00,enviado,234.33,"[{""menuItemId"": 28, ""quantity"": 3}]"
0dd3f903-26b6-46f8-9fdf-c60d55770fb6,49727cb3-48e9-4e9a-9df2-062039db6815,2023-04-18T00:00:00,pendiente,355.51,"[{""menuItemId"": 16, ""quantity"": 2}, {""menuItemId"": 18, ""quantity"": 1}, {""menuItemId"": 17, ""quantity"": 2}, {""menuItemId"": 19, ""quantity"": 2}]"
f8ed6824-c051-4b3b-a020-966e5a1e6809,49727cb3-48e9-4e9a-9df2-062039db6815,2023-10-26T00:00:00,pendiente,378.34,"[{""menuItemId"": 19, ""quantity"": 3}, {""menuItemId"": 17, ""quantity"": 2}, {""menuItemId"": 16, ""quantity"": 3}]"
89b7205d-7479-45f8-ab08-31916d469e9f,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2023-02-27T00:00:00,cancelado,479.12,"[{""menuItemId"": 47, ""quantity"": 2}, {""menuItemId"": 49, ""quantity"": 3}, {""menuItemId"": 45, ""quantity"": 1}]"
e42ab631-d94c-437a-a904-6c67e60167a0,59338c02-2183-47db-8fe8-45c11e855cba,2024-05-26T00:00:00,cancelado,555.53,"[{""menuItemId"": 10, ""quantity"": 2}, {""menuItemId"": 13, ""quantity"": 2}, {""menuItemId"": 11, ""quantity"": 3}]"
5d5698f4-2637-401b-8a7c-3a0ed0161278,cf55bb40-3079-4a09-9c42-03f7616f304c,2024-01-31T00:00:00,pendiente,752.05,"[{""menuItemId"": 20, ""quantity"": 2}, {""menuItemId"": 23, ""quantity"": 3}, {""menuItemId"": 21, ""quantity"": 3}, {""menuItemId"": 24, ""quantity"": 1}]"
6f72eecb-cf1a-450b-8961-9e2bcc97b4d9,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2023-05-05T00:00:00,entregado,389.06,"[{""menuItemId"": 48, ""quantity"": 2}, {""menuItemId"": 45, ""quantity"": 2}, {""menuItemId"": 47, ""quantity"": 2}]"
d128620e-c6ab-49fb-b2d4-6a4dfffc572b,59338c02-2183-47db-8fe8-45c11e855cba,2023-06-03T00:00:00,enviado,371.81,"[{""menuItemId"": 13, ""quantity"": 1}, {""menuItemId"": 12, ""quantity"": 3}]"
350461ef-3281-4fdf-ad91-b603cc42de60,cf55bb40-3079-4a09-9c42-03f7616f304c,2023-05-30T00:00:00,entregado,306.3,"[{""menuItemId"": 20, ""quantity"": 2}, {""menuItemId"": 23, ""quantity"": 1}, {""menuItemId"": 24, ""quantity"": 1}]"
30783eb1-1666-4ffa-a81b-cdb8b39e85a6,cf55bb40-3079-4a09-9c42-03f7616f304c,2024-12-08T00:00:00,cancelado,523.08,"[{""menuItemId"": 20, ""quantity"": 2}, {""menuItemId"": 23, ""quantity"": 3}, {""menuItemId"": 21, ""quantity"": 1}]"
